Supplement ID;Classification Code;Dietary supplement name;Protein (g);Total fat (g);Dietary fibre (g);Preformed vitamin A (retinol) (µg);Beta-carotene (µg);Provitamin A (b-carotene equivalents) (µg);Vitamin A retinol equivalents (µg);Thiamin (B1) (mg);Riboflavin (B2) (mg);Niacin (B3) (mg);Niacin derived equivalents (mg);Folic acid  (µg);Dietary folate equivalents  (µg);Vitamin B6 (mg);Vitamin B12  (µg);Vitamin C (mg);Vitamin E (mg);Calcium (Ca) (mg);Iodine (I) (µg);Iron (Fe) (mg);Magnesium (Mg) (mg);Phosphorus (P) (mg);Potassium (K) (mg);Selenium (Se) (µg);Sodium (Na) (mg);Zinc (Zn) (mg);Caffeine (mg);Cholesterol (mg);Total saturated fat (g);Total monounsaturated fat (g);Total polyunsaturated fat (g);Linoleic acid (g);Alpha-linolenic acid (g);Total long chain omega 3 fatty acids (mg);Total trans fatty acids (mg);Purchase Link;Image Link;Price
122991;33301;Nature's Care Super Green;0,16;0,02;0,01;0;500;500;83,3;0;0;0;0;0;0;0;0;0;0,3;0,4;0;0,3;0,7;2,3;4,5;0;2,5;0;0;0;0,01;0;0,01;0;0;1,2;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123101;33205;Nature's Own Flaxseed Oil Cold Pressed 1000mg;0;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,18;0,72;0,16;0,55;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123104;33107;Wagner Ferro Force;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123106;33102;Microgenics Bilberry 10,000 Plus with Lutein - Vision Defence Formula;0,03;0;0;0;312,4;312,4;52,1;0;25;0;0;0;0;0;0;200;134;0;0;0;0;0;0;0;0;16,85;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123127;33102;Orbitol Plus;0;0;0;48,1;0;0;48,1;0;0;0;0;0;0;0;0;0;40,5;0;0;0;0;0;0;0;0;3,31;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123275;33503;Nutra-Life Glucosamine 1500 Complex +;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175,7;0;0;2;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123282;33205;Wagner Maxflax Flaxseed Oil;0;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,18;0,72;0,16;0,55;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123292;33301;Microgenics Slippery Elm;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123293;33201;Microgenics Reflux Free Fish Oil 1000mg;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123294;33205;Hi-Omega Flaxseed Oil 1000mg;0;0,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,18;0,72;0,16;0,55;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123448;33102;GNC Mega Men;0,03;0,02;0;0;1500;1500;250;13,78;15;15;15;220;366,7;15,1;15;150;33,7;61,6;74,9;0;50;0,1;0,1;13;0;14,03;0;0;0,01;0,01;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123469;33201;Nature's Way Kids Smart;0;0,47;0;3,8;0;0;3,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0,16;0,11;0,21;0,03;0,02;164;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123507;33108;Glucosamine with Cat's Claw and Ascorbic Acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;116,5;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123623;33503;Arthro Aid Gold;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,6;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123787;33301;Nature's Remedy High Strength Olive Leaf Extract;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
123796;33105;Wagner Magnesium Forte 400;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398;30,7;0;0;0;2;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124018;33101;Methyl-Max;0,05;0;0;0;0;0;0;0;0;0;0;500;833,3;20;500;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124025;33301;Microgenics Olive Leaf Liquid Extract;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124044;33102;Nutra-Life Active Men's Multi;0,04;0,02;0;0;3000;3000;500;44,6;25;50;50;100;166,7;20,7;50;200;33,5;7,9;75;0;59,4;0;30,1;26,2;0;11,03;0;0;0,01;0,01;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124045;33102;Prime Time Multi;0,01;0,02;0;0;2000;2000;333,3;13,38;15;12;12;300;500;8,3;50;250;50,2;2;149,8;5,26;78,1;0,9;0;26,2;0;16,54;0;0;0;0;0,01;0,01;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124061;33503;Bio-Organics Glucosamine Forte 1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124065;33301;Pinot Ginkgo Biloba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124138;33301;Ming VMM;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124151;33101;Golden Glow For Eyes Vision Support Formula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124,1;33,5;14,2;0;0;0;0;0;26,2;0;15,01;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124155;33108;Nature's Way Garlic + C & Horseradish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124156;33108;Bioglan Garlic + C & Horseradish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124329;33101;Swisse Ultiboost Bone Dense;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,1;0;304,7;50,5;0;315;26,3;5,9;0;0;12,17;0;0;0;0;0;0;0;0;0;https://www.chemistwarehouse.com.au/buy/67491/swisse-ultiboost-calcium-vitamin-d-150-tablets;https://assets.healthylife.com.au/product-images/78266.jpg;17.49AUD
124337;33503;Cenovis Glucosamine 750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124339;33505;Multigest Enzymes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124367;33102;Atrimax;0;0;0;0;2000;2000;333,3;0;0;0;0;0;0;0;0;0;4,1;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124375;33301;Golden Glow Bilberry 5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124441;33201;Blackmores Lyprinol;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,02;0,01;0,02;0;0;13,3;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124448;33301;Nature's Own Slippery Elm 400mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124555;33301;Nature's Remedy Olive Leaf Extract;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124556;33503;Wagner 1500 Max Glucosamine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233,3;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124770;33202;Nordic Naturals Ultimate Omega (Lemon);0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124776;33202;Nordic Naturals Pro EFA (Lemon);0;0,77;0;6,2;0;0;6,2;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;3,7;0,25;0,18;0,34;0,04;0,03;269;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124778;33201;Omega3-MAX Natural Fish Oil 1000mg Professional Quality;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124899;33102;C-Pil Plus;0;0,16;0,01;109,6;20;20;113;0;0,03;1,7;1,7;33;55;0;0;0;1,6;0,1;44;0;0;0;0;0;0;0;0;0,4;0,03;0,03;0,1;0,06;0;26;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124908;33101;Blackmores I-Folic;0;0;0;0;0;0;0;0;0;0;0;500;833,3;0;0;0;0;0;250;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124945;33202;Fefol Multi-Preg;0,14;0,7;0;5,6;0;0;5,6;1,38;1,5;7,5;7,5;500;833,3;1,2;4;100;0;100;200,3;32,86;8,5;0;0,1;0;0;1,47;0;3,3;0,23;0,16;0,31;0,04;0,02;243;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124947;33102;Nature's Own Hair, Skin & Nails Formula;0,12;0,01;0,04;752,1;50;50;760,4;4,49;5,01;7,5;7,5;25;43,2;5,4;25;50;16,7;55;224,7;3,49;20,9;43,8;3,3;0;0,1;0,73;0;0;0;0;0,01;0,01;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
124948;33102;Golden Glow Skin, Hair & Nails Formula;0,12;0,01;0,04;752,1;50;50;760,4;4,49;5,01;7,5;7,5;25;43,2;5,4;25;50;16,7;55;224,7;3,49;20,9;43,8;3,3;0;0,1;0,73;0;0;0;0;0,01;0,01;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125185;33102;Blackmores Women's D-Stress;0,02;0;0;0;0;0;0;11,53;12,5;25;25;150;250;20,7;25;75;0;3;0;0;65,7;0;0;0;0;5,87;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125238;33108;Cenovis Cranberry 10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125300;33204;Nature's Top Evening Primrose Oil;0;1,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,15;0,79;0,69;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125342;33102;Nutra-Life Nutrimon Children's Multi-Vitamin;0,02;0;0,03;0;2050;2050;341,7;1,1;1,5;11,1;11,1;25;41,7;1,7;10;100;5;0,2;110;1,58;0;0;0,8;0;0;0,1;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125343;33102;Nutra-Life Tribulus Complex;0,06;0,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,9;0;0;0;0;0;0;0;0;14,67;0;0;0,02;0,01;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125346;33501;MH Enhance Probiotica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125359;33101;Blackmores Balanced B Complex;0;0;0;0;0;0;0;6,24;8;100;100;200;333,3;9,1;25;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125362;33201;Nutra-Life Joint Action Glucosamine + Fish Oil;0;0,47;0;3,8;0;0;3,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,1;0;0;0;0;2,3;0,16;0,11;0,21;0,03;0,02;164;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125379;33503;Bioglan Vegetarian Glucosamine 1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125466;33201;Microgenics Natural Fish Oil 1000mg;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125477;33401;Nutrimedicine Fibre Biocomplex ;0;0;0,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125517;33102;Immune Defence Cough Cold Relief;0;0;0;90,3;0;0;90,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,05;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125519;33201;Glucosamine Plus Fish Oil;0;0,47;0;3,8;0;0;3,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,1;0;0;0;0;2,3;0,16;0,11;0,21;0,03;0,02;164;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125523;33503;Microgenics Glucosamine 1500 Complex with Chondroitin;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125542;33301;Thompson's Liver Cleanse ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125632;33402;Dr Vera's Pure Innovation Glucolin ;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125635;33111;D3-1000 Vitamin D3 Cholecalciferol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125652;33102;Nutra-Life Immunox;0,02;0;0;0;0;0;0;8,92;10;10;10;0;0;15;25;89,7;0;12;0;0,01;0;0;0;26,2;0;15,01;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125705;33111;Blooms Vitamin D3 1000IU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125712;33104;CalcIUm Carbonate 600mg Plus Vit D3 200IU  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125913;33202;MH Enhance Omega-3 Forte;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;28,6;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
125927;33102;Nutra-Life Nutrimon Children's Vitamin C and Echinacea;0;0;0;0;2000;2000;333,3;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126015;33112;Blackmores Vitamin A 5000;0;0;0;1453,7;0;0;1453,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126024;33102;Bioglan One A Day Multi+Vision;0,4;0;0;0;2000;2000;333,3;4,46;5;15;15;400;666,7;8,3;100;250;133,9;101,2;0;4,21;52,1;0;0;26,2;0;40,07;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126128;33108;Greenridge Vit C 1000 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1002,4;0;114,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126129;33505;Quercetain;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126182;33301;Nutra-Life Liverguard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126283;33104;Nutra-Life Phyto Calcium Complete;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;323,1;0;0;140,6;17,8;0;0;0;0,36;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126424;33102;Thompson's Lysine Lipclear;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206,2;0;0;0;0;0;0;0;0;0;4,89;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126425;33202;Nature's Way Multi + Fish Oil;0;0,47;0;3,8;0;0;3,8;6,89;12,5;125;125;250;416,7;20,7;25;75;33,5;102,8;15,3;3,68;0;0;0;12,5;0;6,01;0;2,3;0,16;0,11;0,21;0,03;0,02;164;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126435;33301;GNC Herbal Plus Standardized Olive Leaf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126494;33101;Metazinc;0,08;0;0;0;0;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0;0;0;0;25,2;0;44,63;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126496;33101;Zinc Maintain;0,08;0;0;0;0;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0;0;0;0;25,2;0;44,63;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126513;33104;Calcimax Plus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126799;33301;Purge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126904;33301;Herb Valley Odourless Garlic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
126982;33204;Blackmores Evening Primrose Oil 1g ;0;1,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,15;0,79;0,69;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
